token_idx,phase,layer,k_required,k_hit,k_miss,ssd_read_us,h2d_us,compute_us,stall_us,cache_resident_experts,predictor
88,prefill,4,64,48,16,9300,6121,0,15421,96,eamc
88,prefill,5,64,55,9,13254,3516,0,16770,96,eamc
88,prefill,6,64,50,14,11293,5548,0,16841,96,eamc
88,prefill,7,64,54,10,6489,3883,0,10372,96,eamc
88,prefill,8,64,56,8,9723,3083,0,12806,96,eamc
88,prefill,9,64,57,7,1937,2672,0,4609,96,eamc
88,prefill,10,64,58,6,7284,2327,0,9611,96,eamc
88,prefill,11,64,53,11,8722,4209,0,12931,96,eamc
88,prefill,12,64,59,5,2271,1909,0,4180,96,eamc
88,prefill,13,64,48,16,14736,6172,0,20908,96,eamc
88,prefill,14,64,46,18,20692,7059,0,27751,96,eamc
88,prefill,15,64,46,18,13680,7118,0,20798,96,eamc
88,prefill,16,64,44,20,16256,7768,0,24024,96,eamc
88,prefill,17,64,53,11,8469,4287,0,12756,96,eamc
88,prefill,18,64,53,11,9076,4298,0,13374,96,eamc
88,prefill,19,64,46,18,10313,6954,0,17267,96,eamc
88,prefill,20,64,40,24,7973,9215,0,17188,96,eamc
88,prefill,21,64,37,27,6725,10321,0,17046,96,eamc
88,prefill,22,64,45,19,9923,7591,0,17514,96,eamc
88,prefill,23,64,46,18,4944,6953,0,11897,96,eamc
88,prefill,24,64,42,22,5959,8394,0,14353,96,eamc
88,prefill,25,64,39,25,6363,9535,0,15898,96,eamc
88,prefill,26,64,39,25,11166,9633,0,20799,96,eamc
88,prefill,27,64,45,19,9096,7298,0,16394,96,eamc
88,prefill,28,64,50,14,6944,6045,0,12989,96,eamc
88,prefill,29,64,45,19,5108,8455,0,13563,96,eamc
88,prefill,30,64,54,10,4824,4501,0,9325,96,eamc
88,prefill,31,64,55,9,4354,4270,0,8624,96,eamc
88,prefill,32,64,56,8,5563,3548,0,9111,96,eamc
88,prefill,33,64,58,6,1668,2630,0,4298,96,eamc
88,prefill,34,64,55,9,4349,3996,0,8345,96,eamc
88,prefill,35,64,54,10,4836,4429,0,9265,96,eamc
88,prefill,36,64,52,12,3310,5407,0,8717,96,eamc
88,prefill,37,64,56,8,2141,3543,0,5684,96,eamc
88,prefill,38,64,60,4,4924,1789,0,6713,96,eamc
88,prefill,39,64,48,16,4290,7146,0,11436,96,eamc
96,prefill,0,64,45,19,22009,7479,0,29488,96,eamc
96,prefill,1,64,29,35,45754,13872,0,59626,96,eamc
96,prefill,2,64,33,31,22027,12073,0,34100,96,eamc
96,prefill,3,64,36,28,26410,10812,0,37222,96,eamc
96,prefill,4,64,43,21,20581,8346,0,28927,96,eamc
96,prefill,5,64,41,23,31304,8941,0,40245,96,eamc
96,prefill,6,64,42,22,28074,8650,0,36724,96,eamc
96,prefill,7,64,42,22,26594,8673,0,35267,96,eamc
96,prefill,8,64,47,17,30629,6740,0,37369,96,eamc
96,prefill,9,64,51,13,13168,5124,0,18292,96,eamc
96,prefill,10,64,49,15,20506,5979,0,26485,96,eamc
96,prefill,11,64,45,19,22949,7528,0,30477,96,eamc
96,prefill,12,64,46,18,19868,7212,0,27080,96,eamc
96,prefill,13,64,41,23,18410,9065,0,27475,96,eamc
96,prefill,14,64,43,21,24169,8312,0,32481,96,eamc
96,prefill,15,64,50,14,9902,5579,0,15481,96,eamc
96,prefill,16,64,49,15,11566,5924,0,17490,96,eamc
96,prefill,17,64,48,16,16958,6406,0,23364,96,eamc
96,prefill,18,64,46,18,26945,7169,0,34114,96,eamc
96,prefill,19,64,53,11,12881,4241,0,17122,96,eamc
96,prefill,20,64,32,32,32113,12522,0,44635,96,eamc
96,prefill,21,64,41,23,25582,9066,0,34648,96,eamc
96,prefill,22,64,45,19,19278,7476,0,26754,96,eamc
96,prefill,23,64,48,16,10695,6268,0,16963,96,eamc
96,prefill,24,64,42,22,26919,8667,0,35586,96,eamc
96,prefill,25,64,46,18,14465,6992,0,21457,96,eamc
96,prefill,26,64,48,16,19709,6248,0,25957,96,eamc
96,prefill,27,64,48,16,11699,6282,0,17981,96,eamc
96,prefill,28,64,52,12,14337,5199,0,19536,96,eamc
96,prefill,29,64,57,7,9962,3175,0,13137,96,eamc
96,prefill,30,64,52,12,12914,5378,0,18292,96,eamc
96,prefill,31,64,51,13,8884,5782,0,14666,96,eamc
96,prefill,32,64,55,9,7918,4018,0,11936,96,eamc
96,prefill,33,64,59,5,4539,2252,0,6791,96,eamc
96,prefill,34,64,53,11,14269,4901,0,19170,96,eamc
96,prefill,35,64,50,14,17123,6418,0,23541,96,eamc
96,prefill,36,64,50,14,10548,6292,0,16840,96,eamc
96,prefill,37,64,53,11,18401,5019,0,23420,96,eamc
96,prefill,38,64,54,10,15807,4525,0,20332,96,eamc
96,prefill,39,64,47,17,11549,7573,0,19122,96,eamc
104,prefill,0,64,45,19,15793,7454,0,23247,96,eamc
104,prefill,1,64,37,27,18262,10648,0,28910,96,eamc
104,prefill,2,64,40,24,16761,9195,0,25956,96,eamc
104,prefill,3,64,39,25,18693,9688,0,28381,96,eamc
104,prefill,4,64,45,19,20239,7411,0,27650,96,eamc
104,prefill,5,64,48,16,23816,6215,0,30031,96,eamc
104,prefill,6,64,49,15,15160,5818,0,20978,96,eamc
104,prefill,7,64,48,16,21770,6362,0,28132,96,eamc
104,prefill,8,64,53,11,15116,4659,0,19775,96,eamc
104,prefill,9,64,52,12,14380,4752,0,19132,96,eamc
104,prefill,10,64,55,9,10522,3531,0,14053,96,eamc
104,prefill,11,64,50,14,13703,5636,0,19339,96,eamc
104,prefill,12,64,53,11,15985,4471,0,20456,96,eamc
104,prefill,13,64,50,14,10890,5450,0,16340,96,eamc
104,prefill,14,64,45,19,21461,7409,0,28870,96,eamc
104,prefill,15,64,48,16,9792,6184,0,15976,96,eamc
104,prefill,16,64,54,10,8955,3930,0,12885,96,eamc
104,prefill,17,64,54,10,14657,3989,0,18646,96,eamc
104,prefill,18,64,55,9,11980,3556,0,15536,96,eamc
104,prefill,19,64,57,7,3549,2737,0,6286,96,eamc
104,prefill,20,64,42,22,16338,8785,0,25123,96,eamc
104,prefill,21,64,46,18,8734,6909,0,15643,96,eamc
104,prefill,22,64,51,13,12892,5075,0,17967,96,eamc
104,prefill,23,64,48,16,15009,6332,0,21341,96,eamc
104,prefill,24,64,49,15,11052,5768,0,16820,96,eamc
104,prefill,25,64,50,14,7900,5487,0,13387,96,eamc
104,prefill,26,64,46,18,14885,7020,0,21905,96,eamc
104,prefill,27,64,47,17,16498,6582,0,23080,96,eamc
104,prefill,28,64,53,11,13424,4821,0,18245,96,eamc
104,prefill,29,64,53,11,10713,4966,0,15679,96,eamc
104,prefill,30,64,54,10,16453,4603,0,21056,96,eamc
104,prefill,31,64,56,8,4059,3519,0,7578,96,eamc
104,prefill,32,64,60,4,3163,1844,0,5007,96,eamc
104,prefill,33,64,59,5,7662,2219,0,9881,96,eamc
104,prefill,34,64,60,4,5195,1762,0,6957,96,eamc
104,prefill,35,64,54,10,12325,4621,0,16946,96,eamc
104,prefill,36,64,53,11,5210,4978,0,10188,96,eamc
104,prefill,37,64,57,7,6447,3155,0,9602,96,eamc
104,prefill,38,64,57,7,7386,3269,0,10655,96,eamc
104,prefill,39,64,53,11,16435,4908,0,21343,96,eamc
112,prefill,0,64,50,14,17490,5584,0,23074,96,eamc
112,prefill,1,64,43,21,13763,8189,0,21952,96,eamc
112,prefill,2,64,42,22,14032,8604,0,22636,96,eamc
112,prefill,3,64,43,21,12628,8137,0,20765,96,eamc
112,prefill,4,64,53,11,13605,4291,0,17896,96,eamc
112,prefill,5,64,53,11,7180,4289,0,11469,96,eamc
112,prefill,6,64,52,12,10082,4693,0,14775,96,eamc
112,prefill,7,64,50,14,15810,5493,0,21303,96,eamc
112,prefill,8,64,54,10,18300,3989,0,22289,96,eamc
112,prefill,9,64,55,9,11354,3542,0,14896,96,eamc
112,prefill,10,64,53,11,17189,4330,0,21519,96,eamc
112,prefill,11,64,53,11,13741,4327,0,18068,96,eamc
112,prefill,12,64,56,8,5607,3145,0,8752,96,eamc
112,prefill,13,64,51,13,9267,5104,0,14371,96,eamc
112,prefill,14,64,55,9,7054,3544,0,10598,96,eamc
112,prefill,15,64,55,9,5782,3599,0,9381,96,eamc
112,prefill,16,64,55,9,9094,3548,0,12642,96,eamc
112,prefill,17,64,53,11,8616,4263,0,12879,96,eamc
112,prefill,18,64,54,10,6075,3935,0,10010,96,eamc
112,prefill,19,64,55,9,9490,3521,0,13011,96,eamc
112,prefill,20,64,51,13,7390,5156,0,12546,96,eamc
112,prefill,21,64,55,9,6505,3448,0,9953,96,eamc
112,prefill,22,64,56,8,8823,3121,0,11944,96,eamc
112,prefill,23,64,60,4,2918,1533,0,4451,96,eamc
112,prefill,24,64,54,10,4708,3908,0,8616,96,eamc
112,prefill,25,64,52,12,7480,4648,0,12128,96,eamc
112,prefill,26,64,51,13,16516,5402,0,21918,96,eamc
112,prefill,27,64,54,10,14052,3945,0,17997,96,eamc
112,prefill,28,64,55,9,7027,3948,0,10975,96,eamc
112,prefill,29,64,57,7,10338,3157,0,13495,96,eamc
112,prefill,30,64,58,6,8336,2704,0,11040,96,eamc
112,prefill,31,64,59,5,3542,2257,0,5799,96,eamc
112,prefill,32,64,63,1,291,454,0,745,96,eamc
112,prefill,33,64,58,6,3712,2644,0,6356,96,eamc
112,prefill,34,64,58,6,3987,2676,0,6663,96,eamc
112,prefill,35,64,59,5,8702,2303,0,11005,96,eamc
112,prefill,36,64,59,5,7098,2288,0,9386,96,eamc
112,prefill,37,64,59,5,4919,2240,0,7159,96,eamc
112,prefill,38,64,57,7,5781,3214,0,8995,96,eamc
112,prefill,39,64,56,8,12979,3646,0,16625,96,eamc
120,prefill,0,64,48,16,14638,6496,0,21134,96,eamc
120,prefill,1,64,35,29,25666,17927,0,43593,96,eamc
120,prefill,2,64,40,24,21414,9637,0,31051,96,eamc
120,prefill,3,64,43,21,15133,8128,0,23261,96,eamc
120,prefill,4,64,47,17,18991,6623,0,25614,96,eamc
120,prefill,5,64,47,17,17324,6565,0,23889,96,eamc
120,prefill,6,64,50,14,5739,5369,0,11108,96,eamc
120,prefill,7,64,52,12,5792,4601,0,10393,96,eamc
120,prefill,8,64,48,16,12529,6261,0,18790,96,eamc
120,prefill,9,64,57,7,8215,2721,0,10936,96,eamc
120,prefill,10,64,51,13,16891,5097,0,21988,96,eamc
120,prefill,11,64,56,8,8105,3136,0,11241,96,eamc
120,prefill,12,64,53,11,10584,4471,0,15055,96,eamc
120,prefill,13,64,57,7,5293,2765,0,8058,96,eamc
120,prefill,14,64,55,9,8220,3531,0,11751,96,eamc
120,prefill,15,64,53,11,12850,4377,0,17227,96,eamc
120,prefill,16,64,57,7,8930,2765,0,11695,96,eamc
120,prefill,17,64,56,8,7921,3085,0,11006,96,eamc
120,prefill,18,64,57,7,3054,2679,0,5733,96,eamc
120,prefill,19,64,58,6,4854,2303,0,7157,96,eamc
120,prefill,20,64,51,13,5130,4991,0,10121,96,eamc
120,prefill,21,64,58,6,4675,2303,0,6978,96,eamc
120,prefill,22,64,57,7,3145,2681,0,5826,96,eamc
120,prefill,23,64,55,9,6275,3436,0,9711,96,eamc
120,prefill,24,64,59,5,1324,1906,0,3230,96,eamc
120,prefill,25,64,54,10,10149,3877,0,14026,96,eamc
120,prefill,26,64,55,9,2282,3410,0,5692,96,eamc
120,prefill,27,64,55,9,12468,3475,0,15943,96,eamc
120,prefill,28,64,59,5,4927,2194,0,7121,96,eamc
120,prefill,29,64,62,2,1072,886,0,1958,96,eamc
120,prefill,30,64,62,2,868,884,0,1752,96,eamc
120,prefill,31,64,59,5,1436,2218,0,3654,96,eamc
120,prefill,32,64,62,2,2408,895,0,3303,96,eamc
120,prefill,33,64,60,4,4116,1777,0,5893,96,eamc
120,prefill,34,64,60,4,3440,1823,0,5263,96,eamc
120,prefill,35,64,58,6,6041,2794,0,8835,96,eamc
120,prefill,36,64,58,6,4186,2700,0,6886,96,eamc
120,prefill,37,64,57,7,10181,3158,0,13339,96,eamc
120,prefill,38,64,56,8,5935,3560,0,9495,96,eamc
120,prefill,39,64,53,11,10786,4950,0,15736,96,eamc
128,prefill,0,64,29,35,32090,13540,0,45630,96,eamc
128,prefill,1,64,24,40,22673,15688,0,38361,96,eamc
128,prefill,2,64,32,32,9933,12219,0,22152,96,eamc
128,prefill,3,64,38,26,23256,10082,0,33338,96,eamc
128,prefill,4,64,45,19,20568,7504,0,28072,96,eamc
128,prefill,5,64,34,30,31310,11825,0,43135,96,eamc
128,prefill,6,64,48,16,20291,6325,0,26616,96,eamc
128,prefill,7,64,40,24,27778,9553,0,37331,96,eamc
128,prefill,8,64,42,22,36726,8882,0,45608,96,eamc
128,prefill,9,64,52,12,14569,4607,0,19176,96,eamc
128,prefill,10,64,48,16,18640,6219,0,24859,96,eamc
128,prefill,11,64,43,21,17666,8281,0,25947,96,eamc
128,prefill,12,64,43,21,16292,8165,0,24457,96,eamc
128,prefill,13,64,43,21,15672,8211,0,23883,96,eamc
128,prefill,14,64,48,16,8650,6131,0,14781,96,eamc
128,prefill,15,64,48,16,11789,6245,0,18034,96,eamc
128,prefill,16,64,50,14,13039,5552,0,18591,96,eamc
128,prefill,17,64,50,14,14526,5441,0,19967,96,eamc
128,prefill,18,64,54,10,8334,3931,0,12265,96,eamc
128,prefill,19,64,57,7,5379,2715,0,8094,96,eamc
128,prefill,20,64,48,16,15217,6342,0,21559,96,eamc
128,prefill,21,64,51,13,12544,5052,0,17596,96,eamc
128,prefill,22,64,50,14,8759,5488,0,14247,96,eamc
128,prefill,23,64,54,10,6968,4191,0,11159,96,eamc
128,prefill,24,64,51,13,14671,5096,0,19767,96,eamc
128,prefill,25,64,50,14,8422,5370,0,13792,96,eamc
128,prefill,26,64,48,16,5646,6112,0,11758,96,eamc
128,prefill,27,64,49,15,9727,5754,0,15481,96,eamc
128,prefill,28,64,54,10,5907,4210,0,10117,96,eamc
128,prefill,29,64,53,11,6378,4930,0,11308,96,eamc
128,prefill,30,64,54,10,17736,4524,0,22260,96,eamc
128,prefill,31,64,57,7,8036,3164,0,11200,96,eamc
128,prefill,32,64,54,10,9781,4434,0,14215,96,eamc
128,prefill,33,64,59,5,5824,2273,0,8097,96,eamc
128,prefill,34,64,52,12,14815,5445,0,20260,96,eamc
128,prefill,35,64,49,15,19499,6758,0,26257,96,eamc
128,prefill,36,64,47,17,9025,7629,0,16654,96,eamc
128,prefill,37,64,50,14,12114,6293,0,18407,96,eamc
128,prefill,38,64,54,10,10363,4541,0,14904,96,eamc
128,prefill,39,64,44,20,16778,9004,0,25782,96,eamc
136,prefill,0,64,38,26,20663,10313,0,30976,96,eamc
136,prefill,1,64,30,34,19197,13146,0,32343,96,eamc
136,prefill,2,64,35,29,25901,11209,0,37110,96,eamc
136,prefill,3,64,44,20,15390,7772,0,23162,96,eamc
136,prefill,4,64,42,22,27507,8744,0,36251,96,eamc
136,prefill,5,64,40,24,36280,9657,0,45937,96,eamc
136,prefill,6,64,45,19,24492,7610,0,32102,96,eamc
136,prefill,7,64,49,15,16324,5817,0,22141,96,eamc
136,prefill,8,64,42,22,21901,8484,0,30385,96,eamc
136,prefill,9,64,49,15,22135,5940,0,28075,96,eamc
136,prefill,10,64,47,17,31085,6783,0,37868,96,eamc
136,prefill,11,64,40,24,25871,9969,0,35840,96,eamc
136,prefill,12,64,51,13,12919,5051,0,17970,96,eamc
136,prefill,13,64,48,16,13964,6205,0,20169,96,eamc
136,prefill,14,64,53,11,11633,4243,0,15876,96,eamc
136,prefill,15,64,55,9,8405,3551,0,11956,96,eamc
136,prefill,16,64,51,13,9197,5026,0,14223,96,eamc
136,prefill,17,64,55,9,5179,3465,0,8644,96,eamc
136,prefill,18,64,53,11,12015,4253,0,16268,96,eamc
136,prefill,19,64,54,10,5683,3833,0,9516,96,eamc
136,prefill,20,64,48,16,9469,6141,0,15610,96,eamc
136,prefill,21,64,57,7,4304,2680,0,6984,96,eamc
136,prefill,22,64,55,9,3928,3443,0,7371,96,eamc
136,prefill,23,64,57,7,3892,2680,0,6572,96,eamc
136,prefill,24,64,53,11,7258,4211,0,11469,96,eamc
136,prefill,25,64,52,12,8760,4626,0,13386,96,eamc
136,prefill,26,64,52,12,6765,4685,0,11450,96,eamc
136,prefill,27,64,56,8,6274,3075,0,9349,96,eamc
136,prefill,28,64,60,4,4549,1718,0,6267,96,eamc
136,prefill,29,64,58,6,3353,2684,0,6037,96,eamc
136,prefill,30,64,58,6,3984,2641,0,6625,96,eamc
136,prefill,31,64,60,4,8419,1807,0,10226,96,eamc
136,prefill,32,64,56,8,6900,3779,0,10679,96,eamc
136,prefill,33,64,57,7,9931,3161,0,13092,96,eamc
136,prefill,34,64,54,10,12583,4594,0,17177,96,eamc
136,prefill,35,64,50,14,15130,6312,0,21442,96,eamc
136,prefill,36,64,52,12,11392,5354,0,16746,96,eamc
136,prefill,37,64,46,18,28122,8180,0,36302,96,eamc
136,prefill,38,64,43,21,33926,9544,0,43470,96,eamc
136,prefill,39,64,47,17,22740,7659,0,30399,96,eamc
144,prefill,0,64,43,21,24197,8326,0,32523,96,eamc
144,prefill,1,64,33,31,23370,12337,0,35707,96,eamc
144,prefill,2,64,32,32,15774,12244,0,28018,96,eamc
144,prefill,3,64,42,22,18909,8452,0,27361,96,eamc
144,prefill,4,64,48,16,17371,6306,0,23677,96,eamc
144,prefill,5,64,47,17,21150,6667,0,27817,96,eamc
144,prefill,6,64,44,20,21666,7915,0,29581,96,eamc
144,prefill,7,64,48,16,12687,6209,0,18896,96,eamc
144,prefill,8,64,47,17,19783,6706,0,26489,96,eamc
144,prefill,9,64,49,15,25626,5953,0,31579,96,eamc
144,prefill,10,64,46,18,25469,7142,0,32611,96,eamc
144,prefill,11,64,49,15,10446,5878,0,16324,96,eamc
144,prefill,12,64,53,11,10592,4318,0,14910,96,eamc
144,prefill,13,64,49,15,16490,5948,0,22438,96,eamc
144,prefill,14,64,52,12,12985,4701,0,17686,96,eamc
144,prefill,15,64,55,9,6553,3564,0,10117,96,eamc
144,prefill,16,64,55,9,8782,3553,0,12335,96,eamc
144,prefill,17,64,55,9,11340,3551,0,14891,96,eamc
144,prefill,18,64,55,9,9291,3531,0,12822,96,eamc
144,prefill,19,64,54,10,11696,3936,0,15632,96,eamc
144,prefill,20,64,55,9,8063,3620,0,11683,96,eamc
144,prefill,21,64,55,9,6771,3528,0,10299,96,eamc
144,prefill,22,64,54,10,8813,3894,0,12707,96,eamc
144,prefill,23,64,57,7,4849,2729,0,7578,96,eamc
144,prefill,24,64,54,10,6722,3836,0,10558,96,eamc
144,prefill,25,64,56,8,5989,3059,0,9048,96,eamc
144,prefill,26,64,56,8,5998,3085,0,9083,96,eamc
144,prefill,27,64,53,11,8797,4173,0,12970,96,eamc
144,prefill,28,64,56,8,9719,3400,0,13119,96,eamc
144,prefill,29,64,59,5,5147,2258,0,7405,96,eamc
144,prefill,30,64,59,5,5296,2218,0,7514,96,eamc
144,prefill,31,64,59,5,5018,2201,0,7219,96,eamc
144,prefill,32,64,60,4,5772,1865,0,7637,96,eamc
144,prefill,33,64,60,4,5671,1868,0,7539,96,eamc
144,prefill,34,64,55,9,6757,4122,0,10879,96,eamc
144,prefill,35,64,51,13,9880,5820,0,15700,96,eamc
144,prefill,36,64,58,6,6056,2672,0,8728,96,eamc
144,prefill,37,64,56,8,10744,3545,0,14289,96,eamc
144,prefill,38,64,57,7,9894,3157,0,13051,96,eamc
144,prefill,39,64,50,14,11737,6332,0,18069,96,eamc
152,prefill,0,64,43,21,11809,8201,0,20010,96,eamc
152,prefill,1,64,34,30,10114,11531,0,21645,96,eamc
152,prefill,2,64,29,35,17507,13375,0,30882,96,eamc
152,prefill,3,64,49,15,14703,5795,0,20498,96,eamc
152,prefill,4,64,47,17,17146,6621,0,23767,96,eamc
152,prefill,5,64,43,21,29858,8282,0,38140,96,eamc
152,prefill,6,64,51,13,20299,5115,0,25414,96,eamc
152,prefill,7,64,46,18,24052,7147,0,31199,96,eamc
152,prefill,8,64,45,19,24602,7510,0,32112,96,eamc
152,prefill,9,64,53,11,13731,4325,0,18056,96,eamc
152,prefill,10,64,44,20,23621,7891,0,31512,96,eamc
152,prefill,11,64,46,18,27229,7054,0,34283,96,eamc
152,prefill,12,64,44,20,32483,7909,0,40392,96,eamc
152,prefill,13,64,45,19,15674,7460,0,23134,96,eamc
152,prefill,14,64,46,18,29839,7185,0,37024,96,eamc
152,prefill,15,64,48,16,16535,6289,0,22824,96,eamc
152,prefill,16,64,46,18,24636,7090,0,31726,96,eamc
152,prefill,17,64,53,11,17059,4351,0,21410,96,eamc
152,prefill,18,64,48,16,14657,6377,0,21034,96,eamc
152,prefill,19,64,52,12,13884,4736,0,18620,96,eamc
152,prefill,20,64,47,17,8571,6662,0,15233,96,eamc
152,prefill,21,64,54,10,15096,3937,0,19033,96,eamc
152,prefill,22,64,56,8,7509,3243,0,10752,96,eamc
152,prefill,23,64,53,11,12114,4438,0,16552,96,eamc
152,prefill,24,64,53,11,13207,4342,0,17549,96,eamc
152,prefill,25,64,52,12,15159,4724,0,19883,96,eamc
152,prefill,26,64,52,12,10823,4709,0,15532,96,eamc
152,prefill,27,64,55,9,11708,3566,0,15274,96,eamc
152,prefill,28,64,56,8,10157,3914,0,14071,96,eamc
152,prefill,29,64,54,10,9352,4493,0,13845,96,eamc
152,prefill,30,64,59,5,6119,2234,0,8353,96,eamc
152,prefill,31,64,59,5,7826,2382,0,10208,96,eamc
152,prefill,32,64,56,8,13252,3624,0,16876,96,eamc
152,prefill,33,64,58,6,9504,2707,0,12211,96,eamc
152,prefill,34,64,57,7,8033,3165,0,11198,96,eamc
152,prefill,35,64,49,15,16479,6764,0,23243,96,eamc
152,prefill,36,64,57,7,8827,3167,0,11994,96,eamc
152,prefill,37,64,59,5,8073,2267,0,10340,96,eamc
152,prefill,38,64,55,9,10153,4185,0,14338,96,eamc
152,prefill,39,64,59,5,8404,2323,0,10727,96,eamc
160,prefill,0,64,48,16,12687,8163,0,20850,96,eamc
160,prefill,1,64,20,44,17828,17213,0,35041,96,eamc
160,prefill,2,64,32,32,12884,12406,0,25290,96,eamc
160,prefill,3,64,43,21,17605,8129,0,25734,96,eamc
160,prefill,4,64,48,16,12256,6158,0,18414,96,eamc
160,prefill,5,64,45,19,19346,7338,0,26684,96,eamc
160,prefill,6,64,43,21,20281,8399,0,28680,96,eamc
160,prefill,7,64,40,24,20788,9460,0,30248,96,eamc
160,prefill,8,64,47,17,18420,6752,0,25172,96,eamc
160,prefill,9,64,49,15,25892,5860,0,31752,96,eamc
160,prefill,10,64,41,23,17416,8981,0,26397,96,eamc
160,prefill,11,64,44,20,19353,7839,0,27192,96,eamc
160,prefill,12,64,52,12,6770,4676,0,11446,96,eamc
160,prefill,13,64,49,15,15580,5886,0,21466,96,eamc
160,prefill,14,64,48,16,16726,6312,0,23038,96,eamc
160,prefill,15,64,51,13,16602,5197,0,21799,96,eamc
160,prefill,16,64,52,12,11944,4704,0,16648,96,eamc
160,prefill,17,64,51,13,17742,5108,0,22850,96,eamc
160,prefill,18,64,49,15,13669,6069,0,19738,96,eamc
160,prefill,19,64,52,12,11147,4751,0,15898,96,eamc
160,prefill,20,64,47,17,16222,6754,0,22976,96,eamc
160,prefill,21,64,47,17,13470,6555,0,20025,96,eamc
160,prefill,22,64,52,12,10250,4618,0,14868,96,eamc
160,prefill,23,64,53,11,12883,4324,0,17207,96,eamc
160,prefill,24,64,51,13,17395,5120,0,22515,96,eamc
160,prefill,25,64,51,13,7563,5085,0,12648,96,eamc
160,prefill,26,64,52,12,8667,4732,0,13399,96,eamc
160,prefill,27,64,53,11,5818,4207,0,10025,96,eamc
160,prefill,28,64,59,5,6409,2146,0,8555,96,eamc
160,prefill,29,64,56,8,12391,3614,0,16005,96,eamc
160,prefill,30,64,51,13,21563,6014,0,27577,96,eamc
160,prefill,31,64,53,11,13774,5143,0,18917,96,eamc
160,prefill,32,64,56,8,13114,3661,0,16775,96,eamc
160,prefill,33,64,52,12,21287,5492,0,26779,96,eamc
160,prefill,34,64,50,14,20913,6340,0,27253,96,eamc
160,prefill,35,64,54,10,16412,4623,0,21035,96,eamc
160,prefill,36,64,49,15,18646,6898,0,25544,96,eamc
160,prefill,37,64,54,10,19635,4657,0,24292,96,eamc
160,prefill,38,64,50,14,23402,6328,0,29730,96,eamc
160,prefill,39,64,50,14,12705,6299,0,19004,96,eamc
168,prefill,0,64,47,17,7244,6660,0,13904,96,eamc
168,prefill,1,64,27,37,18667,14168,0,32835,96,eamc
168,prefill,2,64,32,32,10231,12245,0,22476,96,eamc
168,prefill,3,64,41,23,14676,8806,0,23482,96,eamc
168,prefill,4,64,51,13,12909,5067,0,17976,96,eamc
168,prefill,5,64,41,23,10953,8924,0,19877,96,eamc
168,prefill,6,64,51,13,6350,5177,0,11527,96,eamc
168,prefill,7,64,47,17,10393,6515,0,16908,96,eamc
168,prefill,8,64,48,16,15173,6187,0,21360,96,eamc
168,prefill,9,64,48,16,13783,6152,0,19935,96,eamc
168,prefill,10,64,44,20,21465,7994,0,29459,96,eamc
168,prefill,11,64,47,17,17632,7002,0,24634,96,eamc
168,prefill,12,64,46,18,15213,7049,0,22262,96,eamc
168,prefill,13,64,48,16,9573,6271,0,15844,96,eamc
168,prefill,14,64,49,15,11768,5819,0,17587,96,eamc
168,prefill,15,64,54,10,9608,3922,0,13530,96,eamc
168,prefill,16,64,54,10,8180,3879,0,12059,96,eamc
168,prefill,17,64,56,8,6774,3092,0,9866,96,eamc
168,prefill,18,64,54,10,8051,3870,0,11921,96,eamc
168,prefill,19,64,51,13,16198,5056,0,21254,96,eamc
168,prefill,20,64,51,13,5490,5065,0,10555,96,eamc
168,prefill,21,64,54,10,2598,3859,0,6457,96,eamc
168,prefill,22,64,54,10,6819,3849,0,10668,96,eamc
168,prefill,23,64,55,9,12094,3540,0,15634,96,eamc
168,prefill,24,64,56,8,4228,3134,0,7362,96,eamc
168,prefill,25,64,51,13,10168,4999,0,15167,96,eamc
168,prefill,26,64,55,9,7837,3458,0,11295,96,eamc
168,prefill,27,64,57,7,7788,2732,0,10520,96,eamc
168,prefill,28,64,58,6,4497,2544,0,7041,96,eamc
168,prefill,29,64,59,5,3632,2221,0,5853,96,eamc
168,prefill,30,64,57,7,7929,3147,0,11076,96,eamc
168,prefill,31,64,57,7,4021,3155,0,7176,96,eamc
168,prefill,32,64,59,5,3016,2228,0,5244,96,eamc
168,prefill,33,64,60,4,3056,1795,0,4851,96,eamc
168,prefill,34,64,57,7,8411,3177,0,11588,96,eamc
168,prefill,35,64,49,15,23525,6776,0,30301,96,eamc
168,prefill,36,64,55,9,4754,4069,0,8823,96,eamc
168,prefill,37,64,57,7,7653,3187,0,10840,96,eamc
168,prefill,38,64,55,9,5391,4022,0,9413,96,eamc
168,prefill,39,64,50,14,24228,6393,0,30621,96,eamc
176,prefill,0,64,28,36,48355,14242,0,62597,96,eamc
176,prefill,1,64,29,35,15899,13796,0,29695,96,eamc
176,prefill,2,64,34,30,14578,11529,0,26107,96,eamc
176,prefill,3,64,44,20,11417,7674,0,19091,96,eamc
176,prefill,4,64,45,19,11862,7272,0,19134,96,eamc
176,prefill,5,64,43,21,14223,8096,0,22319,96,eamc
176,prefill,6,64,48,16,13085,6131,0,19216,96,eamc
176,prefill,7,64,44,20,14324,7667,0,21991,96,eamc
176,prefill,8,64,52,12,9136,4588,0,13724,96,eamc
176,prefill,9,64,48,16,21838,6417,0,28255,96,eamc
176,prefill,10,64,51,13,9043,5304,0,14347,96,eamc
176,prefill,11,64,49,15,7728,5811,0,13539,96,eamc
176,prefill,12,64,49,15,9651,5813,0,15464,96,eamc
